AF3; T7; Pz; T8; AF4; Tempo
4272.43589751;4763.58974471;4373.07692336;4267.43589751;4400.38461574;2022-01-21 11:46:48.463432
4300.89743604;4762.30769342;4372.30769259;4267.05128212;4397.94871830;2022-01-21 11:46:48.464426
4302.17948732;4824.74359100;4399.23076958;4333.58974380;4398.71794907;2022-01-21 11:46:48.476396
4303.20512835;4799.10256529;4372.05128233;4366.66666695;4371.28205156;2022-01-21 11:46:48.482379
4301.79487194;4763.71794983;4370.89743618;4337.30769252;4370.64102592;2022-01-21 11:46:48.500377
4304.61538476;4792.05128324;4372.17948746;4303.07692322;4372.43589772;2022-01-21 11:46:48.501377
4302.05128219;4798.07692426;4372.94871823;4337.82051303;4398.33333368;2022-01-21 11:46:48.509306
4302.43589758;4792.69230888;4368.20512849;4307.43589758;4371.66666695;2022-01-21 11:46:48.510304
4305.12820527;4732.05128310;4370.89743618;4301.92307707;4399.48717984;2022-01-21 11:46:48.525010
4302.43589758;4762.05128317;4372.05128233;4368.84615413;4371.15384644;2022-01-21 11:46:48.527977
4302.94871809;4797.94871913;4401.02564138;4303.33333348;4399.74359009;2022-01-21 11:46:48.538961
4307.43589758;4794.61538580;4404.48717984;4135.51282031;4405.25641061;2022-01-21 11:46:48.543933
4336.15384637;4761.41025753;4430.76923119;4169.48717935;4433.07692350;2022-01-21 11:46:48.555941
4304.48717963;4763.97436009;4401.02564138;4240.12820513;4402.82051317;2022-01-21 11:46:48.561896
4305.89743604;4794.61538580;4401.92307727;4170.12820499;4402.43589779;2022-01-21 11:46:48.570863
4303.33333348;4761.66666778;4370.64102592;4234.35897436;4373.20512849;2022-01-21 11:46:48.571860
4303.07692322;4760.00000112;4369.48717977;4335.00000021;4399.10256445;2022-01-21 11:46:48.582870
4302.82051296;4794.61538580;4404.23076958;4201.15384609;4435.51282093;2022-01-21 11:46:48.596843
4332.69230790;4798.33333452;4401.79487215;4143.20512800;4437.17948760;2022-01-21 11:46:48.603777
4304.10256425;4763.33333445;4373.20512849;4234.23076923;4436.28205170;2022-01-21 11:46:48.605810
4271.79487187;4759.23077035;4399.87179522;4169.23076910;4435.00000042;2022-01-21 11:46:48.615742
4270.64102571;4765.00000112;4399.87179522;4240.76923077;4435.00000042;2022-01-21 11:46:48.625749
4270.64102571;4765.00000112;4399.87179522;4240.76923077;4435.00000042;2022-01-21 11:46:48.632696
4273.97435905;4794.61538580;4367.05128233;4398.33333368;4405.25641061;2022-01-21 11:46:48.645312
4272.05128212;4793.58974477;4371.66666695;4369.87179515;4405.64102599;2022-01-21 11:46:48.646862
4270.76923084;4764.87179599;4372.17948746;4306.15384630;4403.71794907;2022-01-21 11:46:48.657796
4302.43589758;4760.25641137;4372.56410285;4367.43589772;4401.41025676;2022-01-21 11:46:48.658814
4303.33333348;4759.48718060;4398.97435933;4305.00000014;4373.07692336;2022-01-21 11:46:48.669773
4299.48717963;4762.30769342;4400.38461574;4273.07692315;4398.20512856;2022-01-21 11:46:48.674793
4300.12820527;4763.97436009;4371.41025669;4371.41025669;4371.92307720;2022-01-21 11:46:48.686727
4305.00000014;4763.20512932;4398.58974394;4332.82051303;4399.61538497;2022-01-21 11:46:48.697540
4304.87179501;4794.61538580;4400.89743625;4140.51282031;4402.17948753;2022-01-21 11:46:48.705469
4306.28205142;4796.66666785;4401.53846189;4137.43589723;4403.58974394;2022-01-21 11:46:48.708504
4305.00000014;4758.97436009;4402.94871830;4206.41025634;4404.87179522;2022-01-21 11:46:48.713494
4332.69230790;4764.87179599;4403.84615420;4169.35897422;4431.92307734;2022-01-21 11:46:48.724419
4304.87179501;4828.97436023;4402.43589779;4171.66666653;4404.87179522;2022-01-21 11:46:48.731429
4305.64102578;4795.89743708;4400.00000035;4238.84615385;4401.28205163;2022-01-21 11:46:48.743411
4302.43589758;4760.00000112;4401.66666702;4173.46153833;4403.84615420;2022-01-21 11:46:48.750395
4304.23076937;4791.79487298;4402.17948753;4171.66666653;4402.05128240;2022-01-21 11:46:48.758326
4304.48717963;4794.35897554;4433.58974401;4240.64102564;4434.23076965;2022-01-21 11:46:48.764343
4306.53846168;4794.74359093;4435.89743632;4205.25641019;4438.33333375;2022-01-21 11:46:48.774329
4306.53846168;4792.30769349;4404.74359009;4208.07692301;4430.89743632;2022-01-21 11:46:48.779272
4302.43589758;4762.43589855;4369.48717977;4303.84615399;4370.76923105;2022-01-21 11:46:48.786257
4305.64102578;4797.30769349;4400.89743625;4238.46153847;4405.51282086;2022-01-21 11:46:48.792235
4304.61538476;4826.92307818;4401.92307727;4139.48717928;4435.38461581;2022-01-21 11:46:48.805917
4302.43589758;4734.10256515;4398.58974394;4206.15384609;4434.35897478;2022-01-21 11:46:48.809936
4300.25641040;4759.35897547;4399.87179522;4201.92307686;4436.41025683;2022-01-21 11:46:48.819862
4302.94871809;4828.33333459;4402.43589779;4141.79487159;4437.69230811;2022-01-21 11:46:48.826013
4273.46153853;4793.07692426;4366.53846182;4338.97435919;4405.12820548;2022-01-21 11:46:48.837396
4270.64102571;4731.41025746;4366.79487208;4402.69230804;4403.20512856;2022-01-21 11:46:48.843380
4272.43589751;4796.53846272;4404.61538497;4175.25641012;4431.15384657;2022-01-21 11:46:48.853352
4272.94871802;4829.35897561;4404.48717984;4143.07692287;4402.82051317;2022-01-21 11:46:48.855348
4271.92307700;4762.94871906;4403.07692343;4239.10256411;4404.61538497;2022-01-21 11:46:48.866329
4299.74358989;4731.66666771;4403.46153881;4170.51282038;4405.76923112;2022-01-21 11:46:48.873310
4301.41025655;4762.94871906;4400.76923112;4207.30769224;4398.58974394;2022-01-21 11:46:48.876291
4304.10256425;4796.28205247;4372.30769259;4306.66666681;4370.25641054;2022-01-21 11:46:48.893246
4304.61538476;4825.25641151;4400.25641061;4272.43589751;4402.17948753;2022-01-21 11:46:48.893246
4304.74358989;4796.66666785;4398.84615420;4205.51282045;4402.69230804;2022-01-21 11:46:48.901225
4304.23076937;4765.89743701;4373.07692336;4268.58974366;4400.76923112;2022-01-21 11:46:48.911198
4302.82051296;4792.94871913;4397.94871830;4271.53846161;4399.61538497;2022-01-21 11:46:48.922171
4304.10256425;4764.61538573;4399.61538497;4270.51282059;4402.17948753;2022-01-21 11:46:48.923174
4307.17948732;4728.97436002;4399.74359009;4234.23076923;4401.28205163;2022-01-21 11:46:48.936132
4332.69230790;4763.84615496;4400.51282086;4235.64102564;4401.53846189;2022-01-21 11:46:48.944111
4300.64102578;4824.61538587;4372.43589772;4304.87179501;4372.30769259;2022-01-21 11:46:48.958111
4303.58974373;4763.58974471;4398.46153881;4306.15384630;4398.58974394;2022-01-21 11:46:48.959071
4302.30769245;4760.76923188;4373.20512849;4334.23076944;4398.71794907;2022-01-21 11:46:48.970041
4301.79487194;4824.87179613;4398.71794907;4368.97435926;4398.71794907;2022-01-21 11:46:48.975027
4300.38461553;4797.82051401;4400.89743625;4302.94871809;4402.69230804;2022-01-21 11:46:48.986014
4306.41025655;4765.89743701;4399.87179522;4204.87179481;4403.20512856;2022-01-21 11:46:48.989036
4300.76923091;4764.74359086;4371.02564131;4340.12820534;4401.41025676;2022-01-21 11:46:48.997967
4272.17948725;4733.84615489;4340.38461560;4438.33333375;4400.12820548;2022-01-21 11:46:49.007944
4273.97435905;4762.17948830;4367.05128233;4370.38461567;4403.46153881;2022-01-21 11:46:49.010931
4274.23076930;4798.20512939;4366.41025669;4368.71794900;4400.89743625;2022-01-21 11:46:49.025899
4272.05128212;4761.15384727;4371.41025669;4365.12820541;4405.89743625;2022-01-21 11:46:49.028883
4271.41025648;4733.84615489;4372.17948746;4234.35897436;4432.43589786;2022-01-21 11:46:49.041849
4274.10256418;4799.87179606;4397.94871830;4239.74358975;4433.97435940;2022-01-21 11:46:49.042879
4271.53846161;4799.35897554;4370.25641054;4336.79487201;4432.17948760;2022-01-21 11:46:49.052859
4271.92307700;4731.53846258;4373.20512849;4304.61538476;4431.92307734;2022-01-21 11:46:49.061814
4273.20512828;4727.82051387;4371.28205156;4303.46153860;4402.94871830;2022-01-21 11:46:49.074762
4273.97435905;4794.48718067;4371.92307720;4332.56410278;4401.41025676;2022-01-21 11:46:49.074762
4300.64102578;4825.00000125;4400.64102599;4241.41025641;4399.61538497;2022-01-21 11:46:49.086733
4304.10256425;4763.07692419;4401.66666702;4207.69230763;4399.10256445;2022-01-21 11:46:49.095752
4304.35897450;4761.41025753;4398.07692343;4205.89743583;4400.51282086;2022-01-21 11:46:49.102598
4305.51282066;4826.28205254;4372.30769259;4201.02564096;4400.25641061;2022-01-21 11:46:49.111573
4303.20512835;4798.46153965;4399.87179522;4207.43589737;4399.61538497;2022-01-21 11:46:49.118554
4305.51282066;4762.43589855;4398.20512856;4235.64102564;4398.58974394;2022-01-21 11:46:49.122545
4302.56410271;4765.25641137;4370.12820541;4269.48717956;4372.82051310;2022-01-21 11:46:49.129744
4304.23076937;4793.33333452;4370.51282079;4304.61538476;4372.43589772;2022-01-21 11:46:49.142723
4301.92307707;4758.97436009;4401.66666702;4270.64102571;4401.53846189;2022-01-21 11:46:49.144704
4304.23076937;4731.41025746;4400.89743625;4202.82051275;4400.38461574;2022-01-21 11:46:49.154688
4304.61538476;4792.30769349;4400.00000035;4268.97435905;4401.41025676;2022-01-21 11:46:49.161659
4301.53846168;4826.92307818;4400.38461574;4274.61538469;4400.51282086;2022-01-21 11:46:49.175623
4304.74358989;4796.41025760;4402.82051317;4239.23076923;4403.33333368;2022-01-21 11:46:49.178613
4302.56410271;4763.71794983;4370.25641054;4303.84615399;4373.20512849;2022-01-21 11:46:49.188590
4301.28205142;4765.51282163;4373.20512849;4274.10256418;4402.30769266;2022-01-21 11:46:49.192576
4300.64102578;4794.87179606;4400.00000035;4142.30769210;4431.66666709;2022-01-21 11:46:49.203547
4332.43589765;4765.25641137;4398.97435933;4171.53846140;4433.97435940;2022-01-21 11:46:49.209012
4302.94871809;4733.07692412;4373.07692336;4203.07692301;4433.33333375;2022-01-21 11:46:49.218934
4299.74358989;4792.30769349;4400.12820548;4170.51282038;4435.00000042;2022-01-21 11:46:49.222210
4273.71794879;4799.74359093;4371.15384644;4273.97435905;4432.69230811;2022-01-21 11:46:49.234207
4272.17948725;4793.58974477;4366.79487208;4372.17948746;4403.20512856;2022-01-21 11:46:49.243188
4272.17948725;4766.41025753;4399.23076958;4306.02564117;4431.79487222;2022-01-21 11:46:49.252129
4273.20512828;4764.61538573;4398.20512856;4304.74358989;4404.23076958;2022-01-21 11:46:49.255122
4271.53846161;4762.56410368;4370.25641054;4367.56410285;4400.51282086;2022-01-21 11:46:49.268085
4274.10256418;4799.61538580;4371.66666695;4266.66666674;4401.92307727;2022-01-21 11:46:49.274108
4302.69230784;4794.10256529;4397.94871830;4305.89743604;4402.82051317;2022-01-21 11:46:49.280053
4302.82051296;4733.58974464;4368.33333362;4469.10256459;4372.05128233;2022-01-21 11:46:49.291025
4301.53846168;4794.87179606;4371.92307720;4431.53846196;4373.07692336;2022-01-21 11:46:49.292418
4302.43589758;4797.82051401;4400.51282086;4207.30769224;4401.28205163;2022-01-21 11:46:49.301399
4305.00000014;4764.74359086;4398.71794907;4235.51282052;4400.89743625;2022-01-21 11:46:49.310370
4307.05128219;4794.74359093;4368.84615413;4367.17948746;4370.51282079;2022-01-21 11:46:49.324370
4307.05128219;4797.56410375;4372.82051310;4302.69230784;4398.71794907;2022-01-21 11:46:49.327325
4302.82051296;4791.92307811;4399.35897471;4174.35897422;4401.02564138;2022-01-21 11:46:49.336311
4306.02564117;4764.87179599;4400.00000035;4202.30769224;4400.76923112;2022-01-21 11:46:49.342287
4304.10256425;4762.43589855;4400.25641061;4236.15384616;4398.97435933;2022-01-21 11:46:49.354255
4304.10256425;4796.66666785;4402.30769266;4205.51282045;4401.28205163;2022-01-21 11:46:49.359239
4300.89743604;4826.66666792;4400.64102599;4238.46153847;4400.89743625;2022-01-21 11:46:49.368554
4304.87179501;4761.79487291;4398.58974394;4304.61538476;4397.94871830;2022-01-21 11:46:49.372587
4300.51282066;4761.92307804;4401.15384651;4271.92307700;4401.79487215;2022-01-21 11:46:49.383514
4300.76923091;4826.15384741;4398.33333368;4208.46153840;4402.43589779;2022-01-21 11:46:49.390545
4302.56410271;4765.64102676;4371.15384644;4303.33333348;4401.66666702;2022-01-21 11:46:49.399471
4303.58974373;4733.33333438;4368.71794900;4369.87179515;4398.58974394;2022-01-21 11:46:49.404467
4301.79487194;4797.43589862;4371.53846182;4338.33333355;4401.66666702;2022-01-21 11:46:49.411439
4273.97435905;4827.43589869;4368.33333362;4301.28205142;4401.92307727;2022-01-21 11:46:49.425438
4274.35897443;4793.20512939;4368.46153874;4334.61538483;4404.23076958;2022-01-21 11:46:49.428578
4271.53846161;4767.05128317;4366.53846182;4370.38461567;4401.79487215;2022-01-21 11:46:49.436623
4271.53846161;4767.05128317;4366.53846182;4370.38461567;4401.79487215;2022-01-21 11:46:49.448575
4273.07692315;4762.94871906;4370.64102592;4366.53846182;4406.02564138;2022-01-21 11:46:49.451567
4272.43589751;4761.66666778;4371.28205156;4272.17948725;4433.71794914;2022-01-21 11:46:49.460585
4272.05128212;4799.10256529;4372.56410285;4268.07692315;4432.05128247;2022-01-21 11:46:49.468521
4272.56410264;4799.87179606;4371.79487208;4338.07692329;4404.23076958;2022-01-21 11:46:49.472511
4274.35897443;4792.43589862;4372.94871823;4367.43589772;4404.23076958;2022-01-21 11:46:49.485478
4300.76923091;4795.76923195;4398.84615420;4301.41025655;4400.38461574;2022-01-21 11:46:49.490464
4304.48717963;4799.74359093;4398.33333368;4270.00000007;4372.82051310;2022-01-21 11:46:49.503467
4303.71794886;4792.56410375;4399.61538497;4336.02564124;4399.74359009;2022-01-21 11:46:49.507418
4303.71794886;4792.82051401;4398.20512856;4365.89743618;4372.94871823;2022-01-21 11:46:49.518428
4301.28205142;4795.00000119;4371.28205156;4335.76923098;4370.25641054;2022-01-21 11:46:49.521382
4303.97435912;4792.69230888;4371.02564131;4304.35897450;4372.05128233;2022-01-21 11:46:49.535343
4301.66666681;4765.89743701;4399.87179522;4306.41025655;4401.02564138;2022-01-21 11:46:49.544370
4303.46153860;4793.07692426;4398.46153881;4303.07692322;4399.10256445;2022-01-21 11:46:49.551301
4303.58974373;4793.07692426;4399.23076958;4270.12820520;4400.76923112;2022-01-21 11:46:49.553348
4302.69230784;4794.35897554;4400.00000035;4235.00000000;4400.25641061;2022-01-21 11:46:49.562271
4305.38461553;4796.66666785;4400.64102599;4240.00000000;4401.79487215;2022-01-21 11:46:49.572247
4302.17948732;4792.43589862;4398.07692343;4270.00000007;4399.10256445;2022-01-21 11:46:49.575469
4301.92307707;4765.89743701;4400.12820548;4273.46153853;4399.87179522;2022-01-21 11:46:49.586460
4300.89743604;4794.35897554;4373.07692336;4303.84615399;4370.76923105;2022-01-21 11:46:49.589441
4306.02564117;4766.53846265;4398.20512856;4334.87179508;4372.17948746;2022-01-21 11:46:49.601400
4301.92307707;4760.76923188;4371.28205156;4368.71794900;4398.97435933;2022-01-21 11:46:49.610378
4302.56410271;4796.66666785;4371.41025669;4397.94871830;4401.53846189;2022-01-21 11:46:49.618355
4300.12820527;4827.56410382;4370.89743618;4336.41025662;4403.20512856;2022-01-21 11:46:49.625336
4272.43589751;4766.53846265;4369.10256438;4268.33333341;4403.97435933;2022-01-21 11:46:49.633316
4271.53846161;4760.89743701;4367.94871823;4365.25641054;4405.76923112;2022-01-21 11:46:49.640305
4272.30769238;4798.97436016;4366.79487208;4435.89743632;4402.69230804;2022-01-21 11:46:49.651267
4271.53846161;4827.56410382;4400.12820548;4272.56410264;4431.53846196;2022-01-21 11:46:49.653261
4272.56410264;4765.64102676;4405.12820548;4143.20512800;4434.48717991;2022-01-21 11:46:49.666228
4274.35897443;4759.10256522;4430.76923119;4202.30769224;4433.84615427;2022-01-21 11:46:49.672222
4301.53846168;4795.38461657;4401.53846189;4204.99999993;4404.35897471;2022-01-21 11:46:49.684178
4304.74358989;4828.71794997;4404.48717984;4171.92307679;4404.10256445;2022-01-21 11:46:49.689173
4303.58974373;4795.25641144;4402.56410292;4168.84615371;4400.64102599;2022-01-21 11:46:49.692157
4303.07692322;4732.82051387;4401.41025676;4202.05128199;4400.89743625;2022-01-21 11:46:49.704147
4332.30769252;4760.89743701;4401.53846189;4206.66666660;4400.89743625;2022-01-21 11:46:49.710109
4332.43589765;4792.82051401;4401.02564138;4266.79487187;4399.74359009;2022-01-21 11:46:49.722080
4301.15384630;4760.51282163;4371.66666695;4268.84615392;4371.92307720;2022-01-21 11:46:49.727363
4303.20512835;4758.97436009;4370.64102592;4273.46153853;4397.94871830;2022-01-21 11:46:49.732359
4302.30769245;4796.92307811;4371.28205156;4300.89743604;4372.30769259;2022-01-21 11:46:49.741325
4304.35897450;4799.48718067;4398.07692343;4238.33333334;4399.35897471;2022-01-21 11:46:49.750277
4302.56410271;4792.69230888;4372.69230797;4270.25641033;4398.97435933;2022-01-21 11:46:49.758282
4304.35897450;4793.58974477;4399.10256445;4271.66666674;4399.61538497;2022-01-21 11:46:49.768229
4303.07692322;4795.25641144;4432.05128247;4173.71794858;4433.84615427;2022-01-21 11:46:49.773268
4333.33333355;4794.61538580;4433.46153888;4141.53846133;4436.15384657;2022-01-21 11:46:49.783219
4303.84615399;4762.69230881;4432.94871837;4236.28205129;4435.76923119;2022-01-21 11:46:49.786181
4300.51282066;4763.20512932;4432.30769273;4203.71794865;4432.30769273;2022-01-21 11:46:49.799183
4305.64102578;4797.56410375;4405.89743625;4238.97435898;4405.89743625;2022-01-21 11:46:49.802176
4304.48717963;4798.46153965;4370.12820541;4399.10256445;4398.33333368;2022-01-21 11:46:49.817097
4274.74358982;4760.12820624;4369.87179515;4397.94871830;4401.28205163;2022-01-21 11:46:49.818134
4271.28205136;4759.61538573;4367.17948746;4305.64102578;4400.51282086;2022-01-21 11:46:49.828085
4273.97435905;4798.46153965;4366.28205156;4368.71794900;4401.41025676;2022-01-21 11:46:49.838042
4271.92307700;4799.35897554;4367.94871823;4307.43589758;4404.10256445;2022-01-21 11:46:49.838042
4272.94871802;4763.71794983;4370.12820541;4273.20512828;4405.25641061;2022-01-21 11:46:49.849013
4272.30769238;4759.35897547;4366.66666695;4400.64102599;4402.69230804;2022-01-21 11:46:49.859655
4272.05128212;4797.56410375;4368.58974387;4401.66666702;4402.82051317;2022-01-21 11:46:49.870625
4272.94871802;4825.00000125;4370.25641054;4307.17948732;4403.71794907;2022-01-21 11:46:49.872695
4274.74358982;4761.28205240;4370.25641054;4304.74358989;4402.17948753;2022-01-21 11:46:49.882595
4300.89743604;4759.61538573;4399.48717984;4305.89743604;4400.89743625;2022-01-21 11:46:49.893590
4304.48717963;4799.61538580;4400.00000035;4269.74358982;4399.10256445;2022-01-21 11:46:49.900577
4302.94871809;4825.25641151;4399.35897471;4303.97435912;4371.53846182;2022-01-21 11:46:49.907568
4303.97435912;4759.61538573;4401.41025676;4339.74358996;4370.12820541;2022-01-21 11:46:49.912540
4300.00000014;4731.41025746;4402.94871830;4338.71794893;4400.89743625;2022-01-21 11:46:49.919519
4299.87179501;4797.43589862;4371.28205156;4333.33333355;4400.25641061;2022-01-21 11:46:49.930490
4301.53846168;4798.58974477;4372.43589772;4302.56410271;4399.87179522;2022-01-21 11:46:49.936449
4303.97435912;4761.53846265;4399.61538497;4236.92307693;4400.12820548;2022-01-21 11:46:49.947470
4305.38461553;4762.82051394;4400.25641061;4266.92307700;4402.30769266;2022-01-21 11:46:49.951434
4301.15384630;4824.61538587;4372.69230797;4271.15384623;4373.07692336;2022-01-21 11:46:49.965383
4300.64102578;4826.53846279;4399.35897471;4271.92307700;4399.74359009;2022-01-21 11:46:49.966373
4274.48717956;4766.41025753;4370.12820541;4339.87179508;4370.12820541;2022-01-21 11:46:49.975371
4305.25641040;4760.51282163;4370.25641054;4372.69230797;4369.61538490;2022-01-21 11:46:49.985319
4303.33333348;4794.35897554;4398.71794907;4300.89743604;4399.48717984;2022-01-21 11:46:49.992325
4304.23076937;4825.51282177;4400.38461574;4238.07692308;4402.05128240;2022-01-21 11:46:50.000279
4302.05128219;4792.17948836;4370.51282079;4304.74358989;4398.84615420;2022-01-21 11:46:50.008282
4303.20512835;4795.25641144;4367.56410285;4338.84615406;4398.58974394;2022-01-21 11:46:50.017269
4302.43589758;4826.15384741;4370.76923105;4333.20512842;4404.61538497;2022-01-21 11:46:50.018245
4301.02564117;4765.00000112;4367.43589772;4303.20512835;4403.07692343;2022-01-21 11:46:50.033237
4273.84615392;4730.25641130;4339.48717970;4339.23076944;4400.00000035;2022-01-21 11:46:50.043221
4272.43589751;4796.28205247;4339.87179508;4399.87179522;4399.74359009;2022-01-21 11:46:50.050147
4272.43589751;4831.02564228;4370.25641054;4368.46153874;4406.02564138;2022-01-21 11:46:50.054187
4272.30769238;4766.41025753;4368.07692336;4306.15384630;4404.87179522;2022-01-21 11:46:50.064706
4272.43589751;4731.66666771;4369.87179515;4307.56410271;4404.23076958;2022-01-21 11:46:50.064706
4272.05128212;4798.58974477;4371.66666695;4304.48717963;4404.87179522;2022-01-21 11:46:50.079669
4300.25641040;4832.05128331;4398.07692343;4274.10256418;4404.61538497;2022-01-21 11:46:50.085678
4303.33333348;4765.12820624;4370.76923105;4302.56410271;4400.25641061;2022-01-21 11:46:50.097656
4302.30769245;4759.87179599;4398.07692343;4304.74358989;4400.51282086;2022-01-21 11:46:50.099617
4303.97435912;4796.02564221;4401.02564138;4235.89743590;4400.38461574;2022-01-21 11:46:50.108592
4332.43589765;4798.97436016;4401.15384651;4208.07692301;4400.51282086;2022-01-21 11:46:50.118565
4304.35897450;4766.41025753;4372.05128233;4335.89743611;4372.82051310;2022-01-21 11:46:50.124559
4304.74358989;4762.17948830;4372.43589772;4337.30769252;4398.07692343;2022-01-21 11:46:50.133525
4304.48717963;4763.20512932;4372.30769259;4299.48717963;4372.94871823;2022-01-21 11:46:50.142500
4306.15384630;4798.33333452;4371.92307720;4300.89743604;4398.33333368;2022-01-21 11:46:50.151477
4302.94871809;4829.74359100;4405.38461574;4206.02564096;4432.17948760;2022-01-21 11:46:50.155485
4307.56410271;4795.00000119;4431.02564145;4142.05128185;4432.43589786;2022-01-21 11:46:50.165465
4306.41025655;4766.02564214;4404.35897471;4207.05128199;4405.25641061;2022-01-21 11:46:50.169443
4305.89743604;4828.07692433;4431.15384657;4172.69230756;4431.41025683;2022-01-21 11:46:50.180400
4303.97435912;4799.87179606;4403.84615420;4206.15384609;4405.64102599;2022-01-21 11:46:50.183391
4301.92307707;4764.61538573;4368.84615413;4366.28205156;4369.48717977;2022-01-21 11:46:50.195359
4303.46153860;4794.35897554;4398.46153881;4367.82051310;4398.33333368;2022-01-21 11:46:50.200346
4301.66666681;4796.15384734;4400.89743625;4300.38461553;4400.64102599;2022-01-21 11:46:50.213348
4302.94871809;4762.05128317;4373.20512849;4335.76923098;4398.71794907;2022-01-21 11:46:50.216342
4304.61538476;4764.48718060;4370.89743618;4335.25641047;4400.00000035;2022-01-21 11:46:50.231264
4332.43589765;4796.02564221;4397.94871830;4305.00000014;4403.97435933;2022-01-21 11:46:50.235253
4301.79487194;4795.25641144;4370.12820541;4302.82051296;4402.43589779;2022-01-21 11:46:50.246331
4300.51282066;4794.61538580;4368.84615413;4269.87179495;4404.23076958;2022-01-21 11:46:50.246331
4274.10256418;4793.46153965;4366.15384644;4366.53846182;4402.94871830;2022-01-21 11:46:50.258300
4271.79487187;4792.69230888;4367.56410285;4405.76923112;4402.69230804;2022-01-21 11:46:50.267278
4272.05128212;4794.35897554;4372.56410285;4302.43589758;4433.84615427;2022-01-21 11:46:50.272310
4273.07692315;4795.76923195;4373.20512849;4236.15384616;4434.35897478;2022-01-21 11:46:50.285259
4270.89743597;4764.10256522;4399.10256445;4303.33333348;4406.02564138;2022-01-21 11:46:50.287226
4299.61538476;4762.69230881;4398.58974394;4301.02564117;4402.69230804;2022-01-21 11:46:50.299206
4301.28205142;4795.51282170;4401.41025676;4268.84615392;4401.53846189;2022-01-21 11:46:50.301194
4301.66666681;4825.38461664;4399.35897471;4303.20512835;4372.56410285;2022-01-21 11:46:50.312970
4303.84615399;4792.69230888;4399.87179522;4273.33333341;4399.87179522;2022-01-21 11:46:50.317923
4305.51282066;4764.10256522;4398.71794907;4204.87179481;4399.87179522;2022-01-21 11:46:50.329913
4304.61538476;4797.82051401;4399.48717984;4206.66666660;4401.28205163;2022-01-21 11:46:50.337858
4302.69230784;4798.33333452;4372.69230797;4173.71794858;4400.25641061;2022-01-21 11:46:50.346833
4301.66666681;4765.89743701;4397.94871830;4201.15384609;4399.74359009;2022-01-21 11:46:50.349776
4300.76923091;4795.25641144;4371.53846182;4239.48717949;4371.41025669;2022-01-21 11:46:50.359754
4307.17948732;4828.71794997;4372.69230797;4240.00000000;4398.71794907;2022-01-21 11:46:50.366743
4303.20512835;4795.64102683;4372.17948746;4302.43589758;4372.05128233;2022-01-21 11:46:50.377706
4302.82051296;4760.25641137;4373.07692336;4366.02564131;4371.53846182;2022-01-21 11:46:50.382740
4303.58974373;4762.30769342;4400.89743625;4240.38461539;4401.28205163;2022-01-21 11:46:50.390673
4307.05128219;4796.79487298;4402.94871830;4168.97435884;4403.20512856;2022-01-21 11:46:50.399648
4302.43589758;4827.05128331;4400.76923112;4274.23076930;4401.15384651;2022-01-21 11:46:50.405677
4302.82051296;4824.87179613;4371.28205156;4335.64102585;4373.20512849;2022-01-21 11:46:50.415643
4302.30769245;4763.97436009;4369.48717977;4302.17948732;4373.07692336;2022-01-21 11:46:50.419782
4302.56410271;4792.43589862;4368.97435926;4303.33333348;4372.69230797;2022-01-21 11:46:50.430753
4302.56410271;4827.43589869;4398.46153881;4306.66666681;4403.33333368;2022-01-21 11:46:50.438734
4301.41025655;4793.84615503;4371.02564131;4307.56410271;4402.69230804;2022-01-21 11:46:50.448753
4300.12820527;4730.12820617;4371.15384644;4303.84615399;4403.97435933;2022-01-21 11:46:50.452778
4271.92307700;4794.35897554;4370.25641054;4234.61538462;4405.00000035;2022-01-21 11:46:50.462752
4272.43589751;4858.71795004;4369.48717977;4266.92307700;4430.76923119;2022-01-21 11:46:50.466751
4271.53846161;4766.15384727;4366.15384644;4370.00000028;4402.94871830;2022-01-21 11:46:50.477675
4272.43589751;4731.28205233;4369.87179515;4372.56410285;4405.51282086;2022-01-21 11:46:50.483659
4272.43589751;4795.76923195;4369.74359003;4307.56410271;4430.89743632;2022-01-21 11:46:50.495627
4271.41025648;4797.56410375;4370.12820541;4332.56410278;4404.35897471;2022-01-21 11:46:50.498619
4272.17948725;4762.94871906;4371.92307720;4337.43589765;4401.79487215;2022-01-21 11:46:50.513581
4299.61538476;4796.41025760;4398.07692343;4306.28205142;4401.53846189;2022-01-21 11:46:50.519564
4300.51282066;4829.61538587;4398.97435933;4304.61538476;4398.58974394;2022-01-21 11:46:50.527542
4304.61538476;4798.33333452;4398.58974394;4302.17948732;4372.30769259;2022-01-21 11:46:50.528539
4305.12820527;4763.71794983;4398.58974394;4299.87179501;4400.12820548;2022-01-21 11:46:50.541507
4305.12820527;4762.94871906;4371.15384644;4270.64102571;4373.07692336;2022-01-21 11:46:50.550480
4301.41025655;4795.00000119;4371.28205156;4237.69230770;4371.66666695;2022-01-21 11:46:50.557124
4304.74358989;4825.12820638;4398.07692343;4204.35897429;4400.00000035;2022-01-21 11:46:50.566105
4304.74358989;4795.12820631;4402.05128240;4201.79487173;4404.74359009;2022-01-21 11:46:50.573053
4304.61538476;4797.17948836;4398.84615420;4175.38461525;4400.38461574;2022-01-21 11:46:50.579032
4304.74358989;4826.28205254;4398.58974394;4204.35897429;4401.15384651;2022-01-21 11:46:50.586013
4301.92307707;4764.48718060;4401.28205163;4174.99999986;4402.82051317;2022-01-21 11:46:50.597016
